0.47999999,-0.33199999,0.94999999,4.3391004,11.467968,10.463878,13.709153,25.441893,83.67218,3.7075171,289.51706,25.776663,0.82546806,0
-0.34,-0.359,0.92500001,4.0617785,15.477296,12.977644,15.584305,21.179842,134.15605,5.6566224,287.12155,3.5861218,1.2199019,0
-0.51999998,-0.403,0.92500001,4.0434732,21.687748,23.206806,2.8293362,13.757162,192.4373,-0.36412418,297.44885,1.4348735,2.1570406,0
-0.87,-0.34,0.92500001,3.7395821,26.075741,32.084366,0,9.2929125,251.04443,-0.22438021,298.30267,0.001085876,2.67295,0
0.039999999,-0.131,0.92500001,3.2608466,30.995159,43.943832,0,5.6706967,274.10263,-0.70169079,306.47501,0.0012763871,3.8456683,0
0.51999998,-0.155,0.92500001,3.1719394,33.478607,40.998657,31.628178,11.493452,269.35605,-0.73252612,305.01801,13.271746,3.6218312,0
0.19,-0.28400001,0.875,2.1816702,32.664867,38.72768,7.2641778,14.361629,237.79837,-0.76268721,305.16635,3.3088856,3.2300923,0
0.13,-0.25,0.72500002,2.3347683,26.712252,26.664415,29.384184,7.2371058,181.75916,-0.73770624,296.32001,0.83602768,2.2508726,0
0.14,-0.248,0.76923078,2.5416074,22.355888,19.105082,29.31399,15.207294,133.59981,-1.2052006,293.42651,17.672749,1.6516635,0
-0.64999998,-0.29800001,0.87179488,3.384692,15.018685,11.89055,51.042503,14.079831,87.737877,-1.9456656,283.79398,39.655567,0.93408281,0
0.33000001,-0.33899999,0.8974359,3.324276,11.694401,9.0073681,26.679602,18.517685,76.481277,-2.6790426,288.74429,17.709894,0.77959532,0
1.04,-0.34599999,0.80000001,-0.64326233,14.533145,12.321133,1.7938633,11.153091,91.389603,0.34263659,288.06976,2.9274423,1.0646393,0
1.47,-0.278,0.80000001,-0.49621806,13.869088,10.607623,31.78056,18.517628,82.23497,1.32985,295.89749,19.403908,0.93867844,0
1.6799999,-0.29499999,0.69999999,-0.48582527,18.876335,17.185881,35.109425,26.595407,150.30243,1.1214803,298.03299,22.402731,1.5087614,0
1.21,-0.32699999,0.67500001,-0.93155742,21.286972,22.141918,1.3480197,15.939168,205.54321,-0.61254233,297.11264,3.2827551,1.9319407,0
0.85000002,-0.23100001,0.67500001,-1.1380358,25.772064,32.004032,1.3512111,8.8394489,262.22635,-0.66623241,301.61887,0,2.6512778,0
0.62,-0.264,0.67500001,-1.1306036,31.760817,40.702965,0,5.848547,277.49051,0.46505237,303.67578,0.62325591,3.4809439,0
1.05,-0.252,0.64999998,-0.22608396,31.666355,33.050903,40.17841,36.19286,234.68262,0.4090704,308.86005,48.931786,2.8488159,0
-0.19,-0.27500001,0.67500001,-0.56567407,33.631622,33.87233,18.160469,28.945915,230.10146,-0.43145555,301.87302,21.496227,3.0415297,0
-0.029999999,-0.223,0.55000001,-0.95571822,27.490742,27.512589,6.7099304,14.995981,179.10806,-0.40105394,294.42075,7.8555431,2.4116647,0
1,-0.32100001,0.51282054,-0.53582102,21.561703,18.732773,20.54302,9.1714096,121.01978,0.90146637,294.21164,5.3112383,1.7177207,0
1.6799999,-0.40000001,0.58974361,-0.93237466,16.707644,12.977571,6.4604712,10.312413,89.062721,0.59283239,285.97778,21.911724,1.0934891,0
1.71,-0.37400001,0.51282054,0.19002107,12.012104,8.1055155,36.544353,8.9801273,59.164429,-0.89593917,285.56284,5.8805995,0.70649797,0
1.47,-0.28099999,0.42500001,0.29088077,10.734904,9.6180372,16.502222,9.7375422,84.597931,-0.96934032,283.84705,6.784451,0.78632629,0
1.46,-0.221,0.30000001,0.98076117,13.907507,10.68822,49.622047,9.7633381,93.974693,-0.53140527,280.6329,20.988058,0.89830482,0
1.35,-0.035999998,0.34999999,0.5999189,14.936391,13.26614,3.4489975,18.412979,143.37465,-0.96157986,289.24811,5.3665009,1.1091338,0
1.38,0.026000001,0.32499999,-0.7275362,22.700426,24.501017,0.23644453,14.397249,208.80296,-1.265973,296.88943,1.7676864,2.1307931,0
0.81999999,0.064999998,0.30000001,-0.93367654,25.836954,26.534042,1.6816591,9.3292637,225.76294,-1.1979151,298.95056,0.47619528,2.2482226,0
0.050000001,0.2,0.32499999,-0.94323796,31.166288,41.147835,0,5.8567705,286.33261,-1.5085163,305.0426,0.031872366,3.6605918,0
1.38,0.27599999,0.25,-1.2902591,32.199928,39.372925,8.6640854,6.2722483,265.81335,-1.4391336,301.95584,1.8159586,3.4864471,0
1.74,0.27599999,0.2,-1.398544,32.216358,32.432682,20.88525,15.655149,231.9128,-1.3697829,305.63187,12.743505,2.9709685,0
1.4400001,0.191,0.2,-1.5142963,29.240463,31.165752,10.587771,20.007814,187.50046,-1.2803261,300.99915,19.866335,2.7151952,0
0.68000001,0.043000001,0.12820514,0.15670088,25.762419,24.213177,24.722908,12.908441,143.14404,-2.0926328,292.41409,11.729732,2.2101917,0
0.93000001,-0.072999999,0.17948718,0.60606003,16.262117,11.633849,32.966602,9.8390388,97.1408,-2.4051204,283.4346,6.8562326,1.0043862,0
0.94,0.039999999,0.23076923,0.95801479,9.9706192,7.3490467,35.805069,7.7902136,59.917912,-2.4638386,278.56201,33.499004,0.67014182,0
0.23,-0.045000002,0.27500001,1.2370356,10.646418,8.6097984,26.581528,14.88587,73.775124,-2.1118102,285.98157,20.085068,0.75285804,0
0.47,-0.12,0.22499999,-0.34146765,14.840322,12.466702,8.4725351,14.275948,97.305069,-2.173785,291.94748,5.6320276,1.1725838,0
0.49000001,-0.014,0.2,-1.0396478,17.369579,17.214584,2.3434341,11.530685,169.79967,-1.4693435,287.04385,2.5142403,1.5712277,0
0.34,0.046,0.2,0.56401992,20.398441,19.213947,33.26926,16.590773,177.31104,-1.2211902,297.06458,18.687902,1.7345803,0
0.37,0.132,0.2,-0.30577275,25.783373,30.51948,0,14.567369,242.35764,-1.6855063,292.00342,0.17402288,2.6282203,0
0.20999999,0.16,0.2,-0.34324169,31.175922,40.78064,0.82132661,7.7445226,259.38153,-2.0523183,305.49442,1.9766588,3.5625653,0
-0.15000001,0.104,0.22499999,-0.51487774,34.646133,38.009853,17.720139,29.269159,254.79027,0.78413272,302.15048,34.624111,3.2621655,0
-0.88,-0.014,0.57499999,0.72243339,32.099697,29.968346,52.55275,58.889645,202.14888,0.60748577,305.43216,88.650757,2.3961613,0
-0.98000002,-0.101,0.44999999,-0.57627225,29.018282,30.716785,0,15.009997,198.54172,0.61690843,299.97971,1.9320748,2.7612062,0
-0.36000001,-0.177,0.38461539,0.70460451,25.79701,23.85384,40.524544,5.2248583,147.70793,0.7567547,297.33942,1.3317183,2.0935297,0
-0.059999999,-0.154,0.35897437,0.6988495,16.789068,13.61938,20.425972,3.2434242,92.067535,2.858706,285.45126,8.6736917,1.1434124,0
-0.14,-0.17,0.33333334,-0.67267847,11.887211,10.065241,2.9962606,4.1819787,86.239334,-0.89764947,278.77673,0.045331951,0.81494856,0
-1.24,-0.228,0.47499999,0.53435767,10.221822,8.8530779,37.669716,15.391113,82.640129,-1.134517,286.02911,44.451744,0.69035518,0
-1.45,-0.163,0.42500001,-0.62713712,14.124512,13.339798,0,13.978363,89.070793,-1.1901834,292.00571,0.024576595,1.0688775,0
-1.24,-0.25999999,0.30000001,-0.84103823,19.240187,19.840569,27.680637,14.122782,162.30936,-1.7564861,295.93576,9.9686165,1.6968691,0
-0.31999999,-0.296,0.27500001,-1.5578909,25.159101,29.699432,0,15.166732,213.30109,-0.56230718,295.41397,0,2.525758,0
-0.090000004,-0.153,0.27500001,-1.7748528,26.410658,32.94614,0,7.5284238,253.65111,-1.2872071,297.16211,0.14981703,2.6821308,0
0.11,0.083999999,0.27500001,-1.6983097,30.53092,42.59621,0,5.6216049,281.02698,-1.4168825,307.39569,0.0027599561,3.594676,0
0.56,0.17,0.27500001,-1.7849057,34.595711,44.214287,16.0315,13.794691,266.25076,-1.4478419,305.48111,22.164488,3.8265285,0
-0.44,0.106,0.25,-2.331526,32.534481,35.971756,4.9535928,30.92137,228.43924,-1.3959574,304.01501,16.055767,2.673924,0
-0.56999999,-0.102,0.15000001,-2.4538879,30.563612,36.194317,8.2567463,10.070831,220.49489,-1.3056552,302.52707,4.3046522,2.9042125,0
-0.50999999,-0.13,0.15384616,-2.2618835,24.071657,23.290808,15.123297,9.5750675,153.14954,-1.4035993,289.9642,7.6031456,2.000999,0
-0.75999999,-0.15700001,0.12820514,-2.5308888,17.568745,16.897549,3.4579935,3.4691882,100.61176,-1.6688952,282.11786,0.76142764,1.4219673,0
-0.1,-0.16,0.07692308,-2.7994239,12.05608,11.536077,8.5137348,1.7805882,77.637421,-2.3164363,282.29996,1.5377287,0.94581097,0
-0.41999999,-0.30599999,0.125,-2.5246193,11.356091,9.9020882,22.096157,8.4608583,75.83429,-2.1492803,284.38214,22.506605,0.82206434,0
-1.28,-0.169,0.15000001,-2.4270031,11.391493,10.228677,14.762794,10.850538,82.311012,-2.4056165,290.14053,8.2597752,0.87029028,0
-1.24,-0.186,0.1,-2.8411856,17.862938,16.86232,7.8093948,10.83215,148.78244,-2.7945602,289.36481,0.63179392,1.4792948,0
-0.15000001,-0.124,0.125,-2.9548831,22.368734,22.14081,6.8174243,11.81023,182.48553,-2.3188336,292.36566,5.0997386,1.8094382,0
-0.31999999,-0.066,0.1,-2.890728,25.216425,28.835186,2.8939452,7.6728306,242.23615,-2.5797811,296.01315,0.24013481,2.3277166,0
-0.25,-0.063000001,0.1,0.054326531,31.805738,44.7066,3.3570056,5.5439763,274.80023,-2.9247267,307.69714,0.42026263,3.8260665,0
-0.31,-0.028999999,0.175,1.1674883,33.05349,33.946117,59.748695,44.634243,207.85254,0.085357346,305.80124,68.432014,2.7021792,0
-0.43000001,0.045000002,0.47499999,2.2384744,30.839544,31.657413,68.2034,47.858078,222.15442,0,306.00565,86.03804,2.5558448,0
-0.25999999,0.14,0.77499998,2.7147689,29.732662,26.751247,43.535107,45.495514,166.75984,0,297.27219,66.352661,2.2632189,0
-1.16,0.106,0.82051283,0.31825021,24.060539,24.280657,7.9466901,22.656294,148.20599,1.3859253,296.53824,9.4212008,2.0656335,0
-1.88,-0.061000001,0.74358976,0.008918304,17.538467,15.73365,10.81603,4.7637296,118.35255,3.3298657,287.77356,3.3609641,1.3288683,0
-2.22,-0.043000001,0.58974361,0.041125942,10.538403,9.3563423,24.131203,3.0991333,79.943939,4.2128682,281.90417,2.8193517,0.82887512,0
-1.8,-0.20200001,0.60000002,-0.03343951,11.27091,8.2105923,17.143639,9.2015152,65.31662,3.7822664,283.09146,10.715352,0.73872703,0
-1.09,-0.124,0.44999999,-0.7410444,16.193344,15.98508,10.829013,10.835627,104.37205,3.0152497,287.97263,33.932407,1.3074274,0
-1.11,-0.077,0.80000001,1.5858116,13.325894,10.106022,72.066338,46.104012,121.06291,2.1127582,289.74881,75.537148,0.83611423,0
-1.63,-0.14,0.85000002,1.8598623,19.653797,20.49551,0,23.822592,195.91498,1.6395526,294.57465,0,1.7996868,0
-1.65,-0.161,0.85000002,-0.094197899,24.104862,29.357054,0,10.490793,248.61301,1.8532172,292.80695,0,2.3818638,0
-2.25,-0.13699999,0.85000002,-0.11398018,28.393463,35.826927,0,8.476862,234.687,3.846781,302.7663,2.2790406,3.0619915,0
-1.5700001,-0.115,0.85000002,-0.62029845,32.940769,40.544895,6.8570518,10.693854,250.98459,-0.17689826,303.41092,7.7053981,3.3480196,0
-0.57999998,-0.117,0.80000001,-1.1278819,32.682323,36.830715,10.307629,24.075771,234.61865,-0.26435012,305.30609,25.848724,3.1047242,0
0.37,-0.045000002,0.69999999,-1.2178165,29.774803,29.634377,13.020637,21.597118,177.97746,-0.14590681,302.05685,15.735415,2.5567014,0
0.41,-0.27000001,0.64102566,0.2247456,25.568964,28.121246,26.760473,12.439135,161.07474,-0.86905694,284.08795,6.8712645,2.3923659,0
0.56,-0.26899999,0.61538464,0.37279239,15.912217,13.579181,22.603464,6.1862869,97.231949,-0.84005541,279.13953,1.2185869,1.1830986,0
-0.20999999,-0.222,0.79487181,1.0741305,12.345318,7.4980664,53.663616,16.956663,66.530464,-1.1961513,282.27414,66.616783,0.57073206,0
0.079999998,-0.199,0.875,1.5722765,11.283259,8.7737875,35.220551,19.41433,87.581398,-1.1744804,288.48358,13.584571,0.68730885,0
0.17,-0.103,0.875,2.3433573,14.829825,10.15222,53.447124,30.640766,83.487694,-1.5504544,291.74182,52.470322,0.73222125,0
0.12,-0.101,0.875,3.7013428,16.137798,11.052328,68.79509,36.227657,116.71137,1.6382331,288.73648,41.991295,0.95145613,0
0.55000001,-0.193,0.875,4.7812304,22.500921,23.103825,18.200338,23.44582,186.70844,1.3218172,302.88101,0.40504339,2.2343383,0
1.26,-0.23100001,0.875,5.7714972,26.551254,27.128637,31.490011,11.588664,209.56097,2.2053261,300.54752,2.695863,2.4502041,0
1.22,-0.15899999,0.875,5.4964795,30.071196,38.630123,4.1266179,6.4381227,281.79028,2.9108524,302.05377,0,3.333497,0
1.5,-0.228,0.89999998,5.8623738,32.011879,35.714325,52.956348,19.793077,263.53683,-0.15606879,305.14453,20.128462,3.2983234,0
0.85000002,-0.38999999,0.85000002,5.8537693,31.873123,31.94615,48.831329,29.280846,207.79269,-0.093987711,302.10059,33.428978,2.7582064,0
0.44999999,-0.37900001,0.75,4.8408456,30.159216,33.929047,6.5363469,15.674762,193.72618,-0.13796391,301.19446,2.0109186,2.9012833,0
1.28,-0.30899999,0.69230771,3.9887242,24.942068,26.173891,6.9305549,5.5080733,143.85388,-0.42739657,289.99051,0.21945998,2.1984076,0
1.3099999,-0.34400001,0.66666669,3.1683156,14.682707,14.050063,0.79550678,1.5300281,98.160973,-0.17346697,283.37085,0.0024889226,1.1535367,0
0.33000001,-0.294,0.84615386,4.9130096,10.388751,6.593225,94.370247,13.997256,56.486618,-1.0506501,284.44101,56.758987,0.53334504,0
-0.28,-0.249,0.94999999,7.6448059,12.702578,7.0337481,127.16122,29.39406,59.282501,-1.3174958,287.66855,101.10764,0.45990485,0
0.02,-0.19599999,0.97500002,8.145772,13.103239,7.8908281,56.942608,34.963577,74.133591,-1.6887794,282.44925,75.421265,0.58068269,0
0.23999999,-0.25299999,0.97500002,8.3550262,16.691544,13.168966,36.3894,38.559921,120.10767,1.293636,290.75537,18.340729,1.2388167,0
1,-0.183,0.97500002,9.3253813,20.911234,22.07379,0,23.241549,205.63565,4.3045254,299.4093,0,2.1318605,0
1.79,-0.17299999,0.97500002,9.9624882,26.912401,31.109221,5.3004217,12.851797,257.92764,5.6696014,301.73883,4.1493773,2.5916567,0
2.05,-0.191,0.97500002,8.8336992,29.715025,40.926346,0,6.9386582,270.25049,5.1357818,306.04895,0.0053423573,3.4134598,0
1.48,-0.28600001,0.97500002,7.3107443,31.918955,39.359684,3.2498488,6.3325992,276.75177,-0.17689826,307.10431,0.65972847,3.2913432,0
1.96,-0.23800001,0.94999999,7.2119155,32.15052,34.742378,51.213871,22.741165,209.99521,-0.030892098,301.02142,26.439121,2.9568837,0
1.15,-0.17399999,0.92500001,6.0738087,29.143045,32.585499,6.0697765,31.902273,196.55713,-0.081027538,301.35577,19.791729,2.7153363,0
1.3099999,-0.25299999,0.8974359,5.835516,23.741983,22.092878,29.136253,12.17869,160.37846,-1.0573046,289.86331,7.9044151,1.9906613,0
1.13,-0.32800001,0.92307693,7.1127763,14.890402,12.618771,76.200768,17.453588,95.525101,-0.98785174,287.44815,50.489777,1.1436394,0
0.67000002,-0.303,0.92307693,6.0366049,11.452685,9.9788055,2.0858064,12.24465,91.611313,-1.195008,287.11258,1.7174939,0.93964767,0
0.85000002,-0.30599999,0.82499999,4.8618646,12.17848,11.534554,2.1638324,8.2518005,94.482857,-1.1309707,280.90372,1.8244268,1.0359946,0
0.33000001,-0.31900001,0.85000002,4.3927741,12.231903,10.985846,22.966705,18.526035,90.101257,0,288.168,27.617836,0.91855192,0
0.27000001,-0.289,0.75,4.2878094,17.05405,14.058653,38.697819,22.786873,133.16417,-0.63043815,294.55597,15.31039,1.3253456,0
0.49000001,-0.20999999,0.75,3.7202222,21.389112,22.540749,4.3834786,15.942544,203.40625,-1.1554893,292.54001,2.484071,1.9669629,0
0.55000001,-0.21699999,0.72500002,3.591975,24.045067,26.779428,12.329798,11.992428,219.28297,-0.87095666,304.34827,2.1380486,2.329031,0
0.1,-0.23199999,0.72500002,3.1941392,31.703379,43.50066,0,7.131218,297.71298,-0.84417647,308.78366,0.73827326,3.817744,0
-0.91000003,-0.241,0.625,2.4569466,33.700336,42.959908,10.58645,8.5731735,296.11557,-0.80638045,305.51892,4.8209338,3.7753208,0
-0.88,-0.24600001,0.72500002,1.5027443,34.143383,39.421249,6.584352,44.692112,240.28972,-0.70870179,303.7077,55.817394,3.0361557,0
-1.51,-0.163,0.64999998,1.621962,30.120461,30.876211,29.260101,22.732515,191.23654,-0.64243251,301.66006,13.214714,2.9478943,0
-1.0599999,-0.07,0.56410259,1.4468071,22.034084,20.041809,14.078569,6.2852459,139.5547,-1.4153337,293.0314,1.4402775,1.891723,0
-1.9299999,-0.029999999,0.64102566,1.3805612,13.652503,10.626988,15.203526,10.855198,95.331451,1.0085952,284.86298,25.641552,0.94762784,0
-2.22,-0.101,0.82051283,2.5217135,11.961487,7.7134128,70.901268,18.854485,66.78389,-0.5257166,280.87411,61.494263,0.63231283,0
-0.86000001,-0.072999999,0.92500001,3.2196705,10.892765,6.3704391,46.156387,24.523338,64.916809,-0.79642904,284.48444,37.105328,0.52998513,0
0.02,-0.050999999,0.92500001,2.6725376,15.97737,11.682833,13.51502,31.335707,91.278633,0.48195913,289.23557,43.766373,0.95849198,0
0.46000001,0.0049999999,0.89999998,2.6061022,16.884066,13.320256,26.574467,35.935585,147.53944,1.8914833,288.95218,26.935062,1.2310164,0
0.49000001,0.064999998,0.89999998,2.7380297,18.879416,18.982952,8.9803524,20.816414,182.57611,2.4336169,298.1842,12.54132,1.7082072,0
0.88999999,0.26100001,0.89999998,2.7022595,23.221556,25.296751,0.52425551,13.706991,243.17889,2.90347,301.241,0.44991836,1.9688554,0
1.03,0.35299999,0.89999998,2.5839517,28.633785,37.847908,0,7.3411422,261.97015,2.9752612,305.16541,0,3.1846347,0
1,0.303,0.875,-0.68558532,33.263355,44.904789,1.6912919,5.4659581,278.8728,3.1368523,309.04028,0.21807767,4.0234013,0
-0.11,0.17200001,0.89999998,-0.19237266,34.154812,39.239742,44.551174,47.094959,233.95035,-0.080358453,307.99799,63.780087,3.1132832,0
1.22,0.043000001,0.875,-0.10669002,31.514349,34.002686,23.301727,16.021276,205.11208,-0.12573847,296.21823,3.0005252,2.8142655,0
0.63999999,0.090999998,0.79487181,-0.61298537,23.88113,26.77408,0,5.5872517,138.73355,-1.1128585,291.67685,7.5243814e-05,2.4863086,0
0.050000001,0.116,0.8974359,-0.30216482,18.824152,15.089887,31.785055,15.374524,106.2947,0,291.2233,22.479237,1.4338489,0
0.44,0.030999999,0.69230771,-1.1207522,12.990934,10.88538,0,4.961998,73.613777,-0.86242789,285.30072,0.12997147,1.0696367,0
1.01,-0.021,0.55000001,-1.6568351,11.928455,11.961189,2.0610509,3.8205056,100.84527,-1.1576818,287.18808,0.00024864342,1.0872756,0
1.01,-0.043000001,0.52499998,-1.8155382,16.009047,12.717894,25.640118,7.5844421,98.247025,-0.71532452,283.409,16.755745,1.099671,0
0.85000002,-0.068999998,0.55000001,-1.8976829,16.654608,16.162975,18.210688,22.261755,162.01878,-1.3275789,291.98877,11.51196,1.4199108,0
1.37,-0.0020000001,0.55000001,-2.2535896,21.349375,23.890266,0,12.59678,215.91609,-1.8494333,297.79514,0.00011980961,2.1513152,0
2.1300001,-0.075999998,0.5,-2.4202697,26.97794,34.285542,0,7.7841334,274.17075,-1.8667365,297.90027,0.00085032434,2.7782962,0
1.1,-0.13500001,0.5,-2.2811005,31.635906,44.799751,0,5.7414703,294.98544,-1.8791301,305.51074,0.15237604,3.881104,0
0.56999999,-0.116,0.55000001,-1.7482239,34.061768,38.046604,33.521442,29.728073,275.52313,-1.8624718,309.59946,42.210407,3.4475596,0
-0.66000003,-0.02,0.44999999,-2.1241534,33.373161,36.241558,11.44278,27.373566,227.18349,-1.7762618,304.39389,24.047119,2.9932809,0
0.07,-0.013,0.82499999,-1.7255108,27.883934,24.046642,24.300524,59.24538,173.97539,0,301.91699,84.919632,2.0583484,0
0.40000001,-0.156,0.71794873,-1.938803,23.06032,23.617731,2.9811137,9.1366549,150.11549,0.46874237,287.45544,1.976271,2.1056991,0
0.38,-0.185,0.69230771,-2.0216229,16.882277,15.370985,9.2323065,4.5903115,115.08802,0.29567987,280.15518,2.9955857,1.3484279,0
-0.029999999,-0.16599999,0.53846157,-2.5885353,12.122397,10.668948,0,2.3894718,81.809669,2.1032646,289.23233,0.45224929,0.95409024,0
0.44,-0.103,0.69999999,-2.3137746,11.549805,7.8478918,23.487453,12.979204,77.31205,-0.30282059,287.8425,29.717381,0.71804416,0
0.28999999,-0.046999998,0.57499999,-2.4034486,13.518164,12.109509,15.134358,11.817489,97.158348,-0.66316658,282.14975,9.9520884,1.0725708,0
0.38999999,-0.0060000001,0.5,-3.045085,18.57789,19.785303,2.0200355,18.510477,164.47495,-1.2695274,292.10086,0.014420846,1.8133911,0
0.73000002,-0.0040000002,0.52499998,-2.9251258,20.068632,19.88768,9.2390184,14.08986,193.9187,-0.67967623,296.59628,7.3070126,1.7409523,0
1.59,0.028000001,0.47499999,-2.990834,28.292135,34.508518,2.0196252,11.734292,250.94388,-1.0512949,304.64175,2.693748,3.0547702,0
2.55,-0.003,0.47499999,-2.7852681,29.7085,37.372261,0,6.2594161,264.02213,-1.576712,302.76184,0.031504709,3.1811242,0
1.49,0.048999999,0.375,-3.0539649,32.629932,41.874184,5.519959,11.724635,277.17697,-1.2154436,304.98572,11.003341,3.8731494,0
2.27,0.0040000002,0.30000001,-2.2896411,32.921074,33.520432,44.535564,19.419479,226.90523,-1.0443659,304.33105,11.134769,3.1717031,0
1.8,0.097999997,0.27500001,-2.2839041,30.73279,29.320221,12.846304,24.882504,164.30345,-0.98845047,301.40009,29.23527,2.5644431,0
1.78,0.139,0.25641027,-2.3174653,22.742489,22.042465,6.4856997,11.147216,169.93967,-1.5094627,293.20236,0.048443872,1.9625742,0
1.48,0.039999999,0.20512821,-2.3548994,16.765718,14.557237,9.2195635,5.8644361,91.469704,-1.9394071,286.25964,7.8500891,1.3812537,0
0.99000001,0.12,0.38461539,0.45048186,10.133449,7.203661,37.819225,12.422925,77.017624,-1.7372463,286.68881,43.050655,0.6427229,0
